language_name,Nederlands
Route55_RainbowTower_Floor4_Room_Man_BeforePorygon,Ik heb deze Pokémon niet~nodig, dus je mag hem~gratis hebben...*Nee kind, ik ben niet gek,~gewoon een idioot...
Route55_RainbowTower_Floor4_Room_Man_AfterPorygon,Wat vind je van die gekke~kleine Pokémon die ik je~heb gegeven?*Ik heb hem gedownload van een~of andere oplichterswebsite~en mijn computer raakte~geïnfecteerd met een~raar virus.*Ik werd zo kwaad dat ik mijn~laptop uit het raam gooide,~mijn huis verkocht, in dit~appartement ging wonen en~buiten een bord ophing om~iedereen weg te houden van~mijn stommiteit.*Toen had ik een black-out en~schreef ik een heleboel dingen~op het schoolbord.*Ik kwam bij met~verschrikkelijke hoofdpijn.*Nieuwe types?*Ik weet niet eens wat een~type is. Man, wat ben ik dom.

[Dock Underpass]
DockUnderpass_Entrance_Route55_Girl,Dit pad leidt naar Route 52,~ook wel bekend als de~Haagwachterkades.
DockUnderpass_Entrance_Route52_HomelessGuy,Hier woon ik omdat ik geen~geld heb...

[Route 52]
Route52_Sign,Route 52~Haagwachterkades*Haagwachterstad - Kade-onderdoorgang
Route52_MagmarTraderHouse_Father,Wonen in de stad?*Waarom? Ik vind het hier~geweldig.*Geen vervelende~straatschoffies.
Route52_MagmarTraderHouse_MagmarTrade_Question,Hoi! Wil je een Abra ruilen~voor een Magmar?
Route52_MagmarTraderHouse_MagmarTrade_Answer_No,Awww! Nou ja...
Route52_MagmarTraderHouse_MagmarTrade_AfterTrade,Is mijn oude Magmar niet~geweldig?
Route52_MagmarTraderHouse_MagmarTrade_TradeSuccess,Oké, verbind nu de kabel, zo!
Route52_MagmarTraderHouse_MagmarTrade_TradeFail,Wat? Dat is geen Abra!*Als je er eentje vindt, kom~dan hier terug!
Route52_MagmarTraderHouse_MagmarTrade_CatchMethod,Ontvangen via een ruil in een huis op
Route52_MagmarTraderHouse_MagmarTrade_CatchLocation,Route 52

[Route 52 - Hayward City Gate]
Route52_Hayward_Gate_Aide_ExpAll_Question,Hoi! Ken je me nog?*Ik ben de assistent van~Prof. Tim!*Als je 30 soorten Pokémon hebt~gevangen, moet ik je een~Team-ervaringsdeler geven!*Dus <Player.Name>!~Heb je minstens 30 soorten~Pokémon gevangen?
Route52_Hayward_Gate_Aide_ExpAll_AnswerYes_30OrMorePokemon,Even zien...*Geweldig! Je hebt <Pokedex.Caught>~soorten Pokémon gevangen!~Gefeliciteerd!*Alsjeblieft!
Route52_Hayward_Gate_Aide_ExpAll_AnswerYes_LessThan30Pokemon,Even zien...*Oh-oh!~Je hebt niet genoeg soorten~Pokémon gevangen!*Je hebt 30 soorten nodig als~je de Team-ervaringsdeler wilt.
Route52_Hayward_Gate_Aide_ExpAll_AnswerNo,Oh, ik begrijp het.~Als je 30 soorten hebt,~kom dan terug voor de~Team-ervaringsdeler.
Route52_Hayward_Gate_Aide_ExpAll_AfterReceiveExpAll,Veel plezier ermee!
Route52_Hayward_Gate_BugCatcher,Deze poort leidt rechtstreeks~naar Haagwachterstad.*Ik hou van die plek!

[Hayward City]
Hayward_Main_Sign_SouthlandMall,Het grootste winkelcentrum~in Rijon!*Winkelcentrum Zuidland
Hayward_Main_Sign_City,Haagwachterstad*Een rustige, vredige stad om~in te vertoeven!
Hayward_Main_Sign_TrainerTips,Trainer-Tips*Als je op [<system.button(back1)>] drukt~tijdens een evolutie~dan stopt het hele proces.

Hayward_Main_Lass,Mijn fossiel werd tot leven~gewekt door een paar maffe~labjongens in het wit.
Hayward_Main_SuperNerd,Ik ben dol op winkelen omdat~ze Harde Treffers verkopen.~Die verhogen de kans op een~voltreffer.
Hayward_Main_Hiker,Ik wil naar het oosten, maar~die struik verspert me de weg.
Hayward_Main_Officer,Team Rocket kwam uit Kanto~om onze mooie stad te~terroriseren.*Heb je de laatste tijd nog~verdachte types hier in de~buurt gezien?*Zo ja, meld het aan mij en ik~reken met ze af!
Hayward_Main_SchoolKid,Ben je ook een trainer?~Verzamelen, vechten, het is~een zwaar leven.
Hayward_Main_Bouncer,Je kunt hier pas heen als~je de Rijon League hebt~verslagen, sorry!
Hayward_Main_RocketGruntHorace_IntroMessage,Hey kleine!~Maak dat je wegkomt!*Huh?*Wat ik hier doe zijn niet~echt jouw zaken.
Hayward_Main_RocketGruntHorace_OutroMessage,Best, je mag deze plek hebben!
Hayward_Main_RocketGruntHorace_TakeThis,Hier, pak aan en maak me~niet dood!
Hayward_Main_RocketGruntHorace_GetMoving,Ik ga er maar beter vandoor!~Doei!
Hayward_Main_SlowbroGirl_1,Hé jij?!~Heb je mijn Slowbro gezien?~Hij rende weg en~is verdwaald...!
Hayward_Main_SlowbroGirl_2,SLOWBRO? WAAR BEN JE?!~Het is hopeloos...~Hij is voor altijd weg...~Ik hield van mijn Slowbro...boe-hoe!~Ik wou dat hij me niet had~verlaten!
Hayward_Main_SlowbroGirl_3,Probeer alsjeblieft Slowbro~te vinden voor me!
Hayward_Main_Slowbro_1,Slowbro lummelde wat rond...
Hayward_Main_Slowbro_2,Slowbro negeerde orders...
Hayward_Main_Slowbro_3,Slowbro draaide zich om...
Hayward_Main_Slowbro_4,Slowbro deed een dutje...
Hayward_Main_AnnoyedGuy_NoOrbs,Dat meisje daar is vervelend~en lastig!*Waarom zoekt ze zelf geen~Bol?
Hayward_Main_AnnoyedGuy_HaveOrbs,Ik denk dat ze Bollen wil~om zeldzame Pokémon in Naljo~wakker te maken.*Het is maar een theorie.
Hayward_Main_OrbGirl_HaveAnyOrbs,Ik verzamel Bollen!~Heb je die?
Hayward_Main_OrbGirl_Question_GiveOrbs,Geef haar een van je Bollen?
Hayward_Main_OrbGirl_DontNeedThatOrb,Die Bol heb ik niet nodig.
Hayward_Main_OrbGirl_Red_Orb_1,Rode Bol?*Tof!*Neem deze zeldzame TM!
Hayward_Main_OrbGirl_Red_Orb_2,TM 07 bevat Hoornboor!*Die kan de tegenstander in~één keer uitschakelen!
Hayward_Main_OrbGirl_Blue_Orb_1,Wauw, een Blauwe Bol!*Neem dit als beloning!
Hayward_Main_OrbGirl_Blue_Orb_2,TM 37 bevat Megahoorn!*Perfect voor elke Pokémon~met hoorns!
Hayward_Main_OrbGirl_Green_Orb_1,Super, een Groene Bol!*Jij verdient dit!
Hayward_Main_OrbGirl_Green_Orb_2,TM 26 bevat Aardbeving!*Hiermee kan je de boel goed~opschudden!
Hayward_Main_VendingMachine_Menu,Een verkoopautomaat!~Hier is het menu.
Hayward_Main_VendingMachine_Option_BeerKeg,Blikje Bier      $200
Hayward_Main_VendingMachine_Option_SodaPop,Frisdrank      $300
Hayward_Main_VendingMachine_Option_Lemonade,Limonade        $350
Hayward_Main_VendingMachine_Buy_BeerKeg,BZZT!*Blikje Bier viel eruit.
Hayward_Main_VendingMachine_Buy_SodaPop,BENG!*Frisdrank viel eruit.
Hayward_Main_VendingMachine_Buy_Lemonade,BENG!*Limonade viel eruit.
Hayward_Main_VendingMachine_Extra_BeerKeg,Geluk!*Een extra Blikje Bier viel~eruit.
Hayward_Main_VendingMachine_Extra_SodaPop,Geluk!*Een extra fles Frisdrank viel~eruit.
Hayward_Main_VendingMachine_Extra_Lemonade,Geluk!*Een extra blik Limonade viel~eruit.
Hayward_Main_VendingMachine_NotEnoughMoney,Je hebt niet genoeg geld!

Hayward_Main_Mura_BeforeBattle,Mura: Yo! <Player.Name>!*Ik heb net een coole VM~gevonden in die stad~daar verderop.*Ze hadden er een heleboel,~maar stonden op het punt om~ze ergens anders heen te~vervoeren, dus je krijgt er~geen van!*Haha!*Mijn Pokémon zijn ook sterker~geworden!*<Player.Name>: Oké, eens kijken~of dat waar is, Mura!
Hayward_Main_Mura_OutroMessage,Mura: Hé!~Doe eens rustig!~Je hebt al gewonnen!
Hayward_Main_Mura_AfterBattle,Mura: Je hebt deze keer~misschien gewonnen, maar ik~ga de Rijon League verslaan~en Kampioen worden!*<Player.Name>: Niet voordat ik~dat doe!*Mura: Dat zullen we nog wel~eens zien...~Ik zie je later.

Hayward_PokeCenter_BenchGuy,Het zou geweldig zijn als de~Elite Vier Team Rocket zouden~komen verdrijven!
Hayward_PokeCenter_Gentleman,Als je een fossiel kunt vinden,~zal dat lab hiernaast het tot~leven kunnen wekken!
Hayward_PokeCenter_PokeFan,Ik kom uit Tromtorenstad.

Hayward_FossilLab_LaprasTrade_Question,Ik zoek naar een Clefairy!*Wil je er eentje ruilen voor~een Lapras?
Hayward_FossilLab_LaprasTrade_Answer_No,Awww! Nou ja...
Hayward_FossilLab_LaprasTrade_AfterTrade,Is mijn oude Lapras niet~geweldig?
Hayward_FossilLab_LaprasTrade_TradeSuccess,Oké, verbind nu de kabel, zo!
Hayward_FossilLab_LaprasTrade_TradeFail,Wat? Dat is geen Clefairy!*Als je er eentje vindt, kom~dan hier terug!
Hayward_FossilLab_LaprasTrade_CatchMethod,Ontvangen via een ruil in het
Hayward_FossilLab_LaprasTrade_CatchLocation,Haagwachter-Fossielenlab
Hayward_FossilLab_FossilReviver_Question,Hé daar!*Ik bestudeer graag fossielen.*Heb je er een die ik met~deze machine weer tot~leven kan wekken?
Hayward_FossilLab_FossilReviver_NoFossil,Nee?*WEGWEZEN!
Hayward_FossilLab_FossilReviver_Answer_No,Verspil mijn tijd dan niet!~Kom terug als je dat wel hebt!
Hayward_FossilLab_FossilReviver_Question_HelixFossil,Oh! Dat is een Schroeffossiel!~Het is een fossiel van~Omanyte, een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_DomeFossil,Oh! Dat is een Koepelfossiel!~Het is een fossiel van~Kabuto, een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_SkullFossil,Oh! Dat is een Schedelfossiel!~Het is een fossiel van~Cranidos, een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_OldAmber,Oh! Dat is Oud Amber!~Het is een fossiel van~Aerodactyl, een Pokemon die~al uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Answer_HelixFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Schroeffossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_DomeFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Koepelfossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_SkullFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Schedelfossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_OldAmber,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Oud Amber!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_NoSand,Stop geen zand in je tas!~Loop gewoon rond in~Tromtorenstad!*Wat er in je kleren blijft~zitten is genoeg!
Hayward_FossilLab_FossilReviver_HaveSand,Bedankt voor het Tromtoren-zand!*...*Klaar!~Veel plezier met je nieuwe~Pokemon!
Hayward_FossilLab_FossilPokemon_ToPC,Er is geen ruimte meer voor~Pokémon!*<pokemon.nickname(<pokemon.count>-1)> werd~overgebracht naar de PC.
Hayward_FossilLab_FossilPokemon_CatchMethod,Tot leven gewekt in het
Hayward_FossilLab_FossilPokemon_CatchLocation,Haagwachter-Fossielenlab

Hayward_StrengthHouse_Amulets,Een collectie amuletten.
Hayward_StrengthHouse_StrengthMan_Question,Hé, heb je mijn speciale amulet~gezien?*Het is heel belangrijk voor me,~maar ik ben het kwijt!
Hayward_StrengthHouse_StrengthMan_Answer_Yes,Echt waar?!*Nou, ga hem halen en breng~hem naar mij voor een~grote beloning!
Hayward_StrengthHouse_StrengthMan_Answer_No,Verdorie, nou probeer er~alsjeblieft naar te zoeken.*De laatste keer dat ik hem bij~me had was bij mijn tijdelijke~baan als Magazijnmedewerker~in een Warenhuis!
Hayward_StrengthHouse_StrengthMan_GiveAmulet1,<Player.Name> gaf het Rode Amulet~aan de man!*De man legde het in zijn~vitrinekast.
Hayward_StrengthHouse_StrengthMan_GiveAmulet2,Heel erg bedankt, kleintje!*<Player.Name>: Ehm, geen~probleem, wat is nu~die beloning?*Man: Oh ja, het is een VM die~rotsblokken kan wegduwen!
Hayward_StrengthHouse_StrengthMan_AfterGivenAmulet,De VM 04 leert Kracht aan je~Pokémon!*Hiermee kunnen Pokémon~rotsblokken verplaatsen~wanneer je buiten~een gevecht bent.

Hayward_TownMapHouse_TownMap,Het is een kaart van Rijon.
Hayward_TownMapHouse_TownMapGirl_BeforeGive,Ik deel vandaag gratis~kaarten van Rijon uit.*Ga je gang en neem er een!
Hayward_TownMapHouse_TownMapGirl_AfterGive,Gebruik de kaart als je~verdwaald raakt!

Hayward_SouthlandMall_ElevatorButtons,Welke verdieping wil je?
Hayward_SouthlandMall_InfoSign_AllFloors,1F: Servicebalie*2F: Trainersmarkt*3F: TV-Gamewinkel*4F: Hoogwaardige TM's*5F: Drogisterij*Dakterras: Verkoopautomaten
Hayward_SouthlandMall_InfoSign_Floor1,1F: Servicebalie
Hayward_SouthlandMall_InfoSign_Floor2,Topartikelen voor Trainers!~2F: Trainersmarkt
Hayward_SouthlandMall_InfoSign_Floor3,3F: TV-Gamewinkel
Hayward_SouthlandMall_InfoSign_Floor4,4F: Hoogwaardige TM's~Ideaal voor elk Pokémon Team!
Hayward_SouthlandMall_InfoSign_Floor5,5F: Drogisterij
Hayward_SouthlandMall_InfoSign_FloorRooftop,Dakterras: Verkoopautomaten
Hayward_SouthlandMall_Floor1_Receptionist,Hallo! Welkom bij~Winkelcentrum Zuidland!*Het bord rechts beschrijft~de winkelindeling.
Hayward_SouthlandMall_Floor2_ParasGirl,Mijn Paras houdt van Zeldzame~Snoepjes!*Jum!
Hayward_SouthlandMall_Floor2_RepelMan,Last van wilde Pokémon?*Gebruik wat Afweerders, je~zult er geen spijt van krijgen!
Hayward_SouthlandMall_Floor3_Poster,Pokémon Prisma is nu in de~uitverkoop!
Hayward_SouthlandMall_Floor3_TM18Clerk_BeforeGive,Oh, hoi! Ik heb eindelijk~Pokémon Achromic uitgespeeld!*Heb je je reis nog niet~voltooid?~Dan kan dit van pas komen!
Hayward_SouthlandMall_Floor3_TM18Clerk_AfterGive,TM 18 is Tegenaanval!*Niet meteen in de aanval~schieten!
Hayward_SouthlandMall_Floor3_TV1,Donkey Kong Country!~Nog steeds een geweldige~soundtrack!
Hayward_SouthlandMall_Floor3_TV2,The Legend of Zelda: Ocarina~of Time! Een klassieker!
Hayward_SouthlandMall_Floor3_TV3,Mario Kart: Double Dash!~Heel leuk samen met vrienden!
Hayward_SouthlandMall_Floor3_TV4,Pokémon Pinball Generations!~Game Boy-spellen spelen op een~groot scherm is gaaf!
Hayward_SouthlandMall_Floor3_GameCube,Het is een Nintendo GameCube!~Een Game Boy Player is eraan~verbonden!
Hayward_SouthlandMall_Floor3_SNES,Het is een SNES!~Die heb ik al een tijdje~niet gezien!
Hayward_SouthlandMall_Floor3_Nintendo64,Het is een Nintendo 64!~Een beetje oud maar nog~steeds leuk!
Hayward_SouthlandMall_Floor3_GameboyKid_Green,Mijn vriend heeft een coole~Pokémon in Bruin en ruilt hem~met mijn Pokémon Prisma!
Hayward_SouthlandMall_Floor3_GameboyKid_Red,Ik kan niet wachten om met~Raikou te vechten in mijn~Bruin-versie!*Hij ruilt vanuit Pokémon Prisma.
Hayward_SouthlandMall_Floor3_GameboyKid_Blue,Gevangen Pokémon worden~geregistreerd met een~ID-nummer en OT, de naam~van de oorspronkelijke~Trainer die de Pokémon~heeft gevangen!
Hayward_SouthlandMall_Floor3_LittleBoy,Jammer dat hier geen Flash~Carts worden verkocht...
Hayward_SouthlandMall_Floor4_Youngster,In Naljo is er een man die je~leert hoe je ringen kunt maken~van evolutiestenen!
Hayward_SouthlandMall_Floor4_PokeDollGuy,Geen Poké-Poppen meer hier?*Dat is toch om van te huilen!
Hayward_SouthlandMall_Floor5_Gentleman,Pokémon-vaardigheids-~versterkers kunnen alleen~hier worden gekocht.*Gebruik Calcium om Speciale~Aanvalskracht te verhogen en~Zink om Speciale Weerstand~te verhogen.*Gebruik Koolhydraten om~Snelheid te verhogen.
Hayward_SouthlandMall_Floor5_Sailor,Ik ben hier voor de Pokémon-~vaardigheidsversterkers.*Proteïne verhoogt Aanvalskracht.*Ijzer verhoogt Weerstand!

Hayward_Bunker_Entrance_Fisherman,Kwam je net uit de bunker?*Die plek is zo goed als~verlaten.*Zelfs wilde Pokémon gaan er af~en toe naar binnen.*Mijn vriendin is zo~geobsedeerd met het~onderhouden ervan omdat ze~bang is voor die legendarische~Hoeders... arm kind, bang voor~een oud verhaal!*Ze wilde zelfs andere~warp-platforms in de regio~bouwen, maar deze en de~achteringang bij de~Zwerfkeiberg zijn de enige~die ze voor elkaar heeft~kunnen krijgen.

[Route 64]
Route64_Sign_Route,Route 64~Haagwachterlaaglanden*Haagwachterstad -~Naljo-grens (Gesloten)
Route64_Sign_ComingSoon,Binnenkort hier: een~hogesnelheidsverbinding met~de wereld!*De Magneettrein: onderweg~van Naljo naar Rijon.*Geschatte voltooiing: 3 years.~Sorry voor de stofwolken!*Luster City~Bouwbedrijf*       Magneettrein~We Komen Er Wel
Route64_ConstructionWorker_BorderClosed,De grens met Naljo is gesloten~vanwege de bouw van de~Magneettrein.*Onze excuses voor het~ongemak.
Route64_LassLaura_IntroMessage,Dit is een mooie plek om uit~te rusten.
Route64_LassLaura_OutroMessage,Oh! Nu ben ik helemaal~gestrest!
Route64_LassLaura_DefeatMessage,Misschien houd ik hier later~wel een picknick...*Nee, ik ontspan me wel gewoon...

[Route 51]
Route51_Sign,Route 51~Voetheuvelpas*Haagwachterstad - Anza's Doolhof
Route51_BugCatcherPhillip_IntroMessage,Dit is de Goudklompjesclub!~We geven Goudklompjes weg~aan iedereen die ons allemaal~kan verslaan!*Probeer het eens!
Route51_BugCatcherPhillip_OutroMessage,Woow! Goed bezig!
Route51_BugCatcherPhillip_DefeatMessage,Ik heb mijn best gedaan,~Ik heb er geen spijt van.
Route51_LassJulie_IntroMessage,Ik ben de tweede!~Nu wordt het serieus!
Route51_LassJulie_OutroMessage,Hoe kon ik verliezen?
Route51_LassJulie_DefeatMessage,Ik heb mijn best gedaan,~Ik heb er geen spijt van.
Route51_YoungsterLennard_IntroMessage,Hier is Nr. 3!~Ik maak het je niet makkelijk!
Route51_YoungsterLennard_OutroMessage,Oei! Platgestampt!
Route51_YoungsterLennard_DefeatMessage,Ik heb mijn best gedaan,~Ik heb er geen spijt van.
Route51_LassMandy_IntroMessage,Ik ben Nr. 4!~Word je al moe?
Route51_LassMandy_OutroMessage,Ik heb ook verloren!
Route51_LassMandy_DefeatMessage,Ik heb mijn best gedaan,~Ik heb er geen spijt van.
Route51_JrTrainerMaleLars_IntroMessage,Oké! Ik ben Nr. 5!~Ik zal je verpletteren!
Route51_JrTrainerMaleLars_OutroMessage,Te veel!
Route51_JrTrainerMaleLars_DefeatMessage,Ik heb mijn best gedaan,~Ik heb er geen spijt van.
Route51_ExGruntGreg_BeforeBattle_1,Gefeliciteerd! Je hebt ons~harder verslagen dan Red!*Hé!~Pak aan, je hebt hem verdiend!
Route51_ExGruntGreg_BeforeBattle_2,Laten we voor de lol nog een~gevecht houden!*Maar goed dat ik niet meer in~Team Rocket zit...*Dat was een grote fout van me!
Route51_ExGruntGreg_OutroMessage,Jep, jij bent goed!
Route51_ExGruntGreg_DefeatMessage,Ga bij de splitsing rechtsaf~om bij een stad te komen.

[Route 50]
Route50_Sign,Route 50~Anza'de Maze*Slotwaterstad - Haagwachterstad
Route50_HikerGustav_IntroMessage,Ik heb gehoord dat dit pad~naar Johto leidt.
Route50_HikerGustav_OutroMessage,Je hebt hard gewerkt!
Route50_HikerGustav_DefeatMessage,Maar ik weet het niet helemaal~zeker.
Route50_YoungsterTim_IntroMessage,Lokale trainers komen hier om~te trainen!
Route50_YoungsterTim_OutroMessage,Je bent redelijk goed.
Route50_YoungsterTim_DefeatMessage,Alle Pokémon hebben zwakke~punten.*Het is het beste om~verschillende soorten groot~te brengen.
Route50_HikerIrwin_IntroMessage,Denk je dat je sterk bent?
Route50_HikerIrwin_OutroMessage,Je bent me er eentje.
Route50_HikerIrwin_DefeatMessage,Ik denk dat je weet dat je~sterk bent!
Route50_YoungsterKevin_IntroMessage,Ik woon in Slotwaterstad en~we weten veel over Pokémon!
Route50_YoungsterKevin_OutroMessage,Ik ben niet boos!
Route50_YoungsterKevin_DefeatMessage,Ik denk dat ik wat meer moet~trainen, hè?
Route50_LassBelle_IntroMessage,Ik ben altijd klaar voor de~strijd!
Route50_LassBelle_OutroMessage,Ik was er slecht aan toe!
Route50_LassBelle_DefeatMessage,Ik geloof dat ik meer training~nodig heb.
Route50_HikerEdgar_IntroMessage,Ik ben klaar om tegen je te~vechten!
Route50_HikerEdgar_OutroMessage,Je hebt me.
Route50_HikerEdgar_DefeatMessage,Waarom verlies ik toch altijd?
Route50_JrTrainerMaleBrandon_IntroMessage,Ik ben een aardige vent!
Route50_JrTrainerMaleBrandon_OutroMessage,Aww, verdorie...
Route50_JrTrainerMaleBrandon_DefeatMessage,Zie je, ik ben nog steeds~aardig na je overwinning!
Route50_YoungsterFabian_IntroMessage,Ik wist dat ik tegen jou moest~vechten!
Route50_YoungsterFabian_OutroMessage,Ik wist ook dat ik zou~verliezen!
Route50_YoungsterFabian_DefeatMessage,Als je Pokémon verward raakt~of in slaap valt, verwissel~hem dan!
Route50_LassViolet_IntroMessage,Iedereen houdt van Route 50!
Route50_LassViolet_OutroMessage,Ik ben niet jaloers!
Route50_LassViolet_DefeatMessage,Ik kom hier elke dag trainen!

[Route 49]
Route49_BirdKeeperKyle_IntroMessage,Fearow...*Dood.
Route49_BirdKeeperKyle_OutroMessage,Tch!
Route49_BirdKeeperKyle_DefeatMessage,Ik ben geestelijk gezond,~echt waar!
Route49_BirdKeeperRichard_IntroMessage,Hé jij, kun je een Fiets missen?
Route49_BirdKeeperRichard_OutroMessage,Verdorie!
Route49_BirdKeeperRichard_DefeatMessage,Ik wil Johto heel graag~bezoeken!
Route49_BirdKeeperDavid_IntroMessage,Ik kan niet stoppen met~het verzamelen van~vliegende Pokémon!
Route49_BirdKeeperDavid_OutroMessage,Ik moest je lastig vallen!
Route49_BirdKeeperDavid_DefeatMessage,In het weekend verzamel ik~ook zee-Pokémon!
Route49_Sign_BridgeRoad,Route 49~Brugweg*Slotwaterstad -~Johto-grens (Rinjoh-Fietspad)
Route49_Sign_NoPedestriansPermitted,Rinjoh-Fietspad~Voetgangers niet toegestaan!

[Route 49 - Route 50 Gate]
Route49_Route50_Gate_TM39Girl_BeforeGive,Ik heb dit niet nodig, dus je~mag het hebben!
Route49_Route50_Gate_TM39Girl_AfterGive,TM 39 is een techniek die~Vlug heet.*Hij is heel nauwkeurig, dus~gebruik hem tijdens gevechten~die je je niet kunt veroorloven~om te verliezen.
Route49_Route50_Gate_Guard,Daarboven is een uitkijkpost!
