language_name,Nederlands
Merson_Gym_Statues_BeforeDefeat,Mertenstad~Pokémon Gym~Leider: Karpman*Winnende Trainers:~Mura
Merson_Gym_Statues_AfterDefeat,Mertenstad~Pokémon Gym~Leider: Karpman*Winnende Trainers:~Mura~<Player.Name>
Merson_Gym_GymGuy_BeforeBadge_Question,Gym Gast: Hallo daar.*Als je op zoek bent naar~een uitdaging, ben je op de~juiste plaats.*Wil je meer leren over de~Leider Karpman?
Merson_Gym_GymGuy_BeforeBadge_Yes,Top, daar gaan we!*Karpman gebruikt Water-Pokémon.*Je beste kans tegen hem is om~een Gras- of een Elektrische~Pokémon te gebruiken.
Merson_Gym_GymGuy_BeforeBadge_No,Luister nou even.*Dankjewel.*Karpman gebruikt Water-Pokémon.*Je beste kans tegen hem is om~een Gras- of een Elektrische~Pokémon te gebruiken.
Merson_Gym_GymGuy_AfterBadge,Gym Gast: Nou, misschien ben~je wel speciaal op het gebied~van trainen!
Merson_Gym_LifeguardSilas_IntroMessage,Hoe gaat ie? Mijn naam is~Silas!*Je bent hier om mijn maatje~Lochlan te verslaan voor~een Badge?*Dan moet je eerst langs mij!
Merson_Gym_LifeguardSilas_OutroMessage,Oeps!
Merson_Gym_LifeguardSilas_DefeatMessage,Ik ben uit Zuid-Rijon~gekomen om te trainen~onder Karpman's vin.*Zeg hem alsjeblieft niet~dat ik je zijn echte naam~heb verteld!*Hij haat het als mensen hem~zo noemen.*Zuid-Rijon krijgt vast en~zeker zijn eigen Pokémon~League en als die er komt,~word ik een van de Leiders,~net als Lochlan!*...Oeps! Nou deed ik het weer!
Merson_Gym_LeaderKarpman_BeforeBattle,Karpman: Welkom bij de Merson~City Gym, uitdager!*<Player.Name>: Dus jij bent een~Gym Leider?*Karpman: Inderdaad!*Mijn naam is Karpman en ik~ben gespecialiseerd in Water-~type Pokémon!*Als je me verslaat, krijg je~de Marine Badge.*Behaal alle acht Badges in de~hele regio en je krijgt de~kans om Rijon's Kampioen te worden!*Maar ik zal het je niet~makkelijk maken.*Zet je schrap voor golven van~nederlagen!*<Player.Name>: Kom maar op,~Karpman!
Merson_Gym_LeaderKarpman_OutroMessage,Karpman: Verdorie!*Je hebt mijn Pokémon~verslagen.*Als bewijs van je overwinning,~is hier de Marine Badge!
Merson_Gym_LeaderKarpman_AfterBattle1,Karpman: Dat is een officiële~Rijon League Badge!*De Pokémon van de drager~worden er sterker door!*De techniek Flits kan nu op~elk moment worden gebruikt!*Maar alle grotten in Rijon~zijn verlicht door de Shinra~Elektriciteitsmaatschappij,~dus het is een beetje~nutteloos nu...*Wacht! Neem dit mee!
Merson_Gym_LeaderKarpman_AfterBattle2,Een TM bevat een techniek~die aan Pokémon kan~worden geleerd!*TM's zijn voor eenmalig~gebruik!*Dus als je er een gebruikt om~een nieuwe techniek aan te~leren, kies de Pokémon dan~zorgvuldig uit!*TM 12 bevat Octazooka!~Het is een Water-aanval die~de nauwkeurigheid van je~tegenstander kan verlagen!
Merson_Gym_LeaderKarpman_TalkAgain,Karpman: Dat was een episch~gevecht!*De volgende Gym Leider is~Lily die in Slotwaterstad woont.*Als je naar het noorden blijft~gaan, ben je er zo!
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Question,Karpman: Je bent een heel~eind stroomopwaarts gezwommen~sinds de laatste keer dat ik~je zag.*Jullie zijn sterk geworden,~maar ik denk dat ik jullie nog~wel een beetje in het getij~rond kan werpen.*Durf je de vishaak te grijpen?
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Answer_No,Karpman: Ben je er niet klaar~voor?*Dat is prima, kom maar terug~als je er aan toe bent!*Maar probeer niet naar mijn~strategie te vissen, dan vang~je bot!
Merson_Gym_LeaderKarpman_Rematch_BeforeBattle_Answer_Yes,Karpman: Ik wist het wel!*Laten we wat wilde golven~pakken, kampioentje!
Merson_Gym_LeaderKarpman_Rematch_OutroMessage,Karpman: We zijn omvergeworpen~door de vloedgolf van jullie~kracht!
Merson_Gym_LeaderKarpman_Rematch_AfterBattle,Karpman: Ik denk dat iedereen~zijn eigen stromen heeft om~in te zwemmen, maar Pokémon~is die ene grote rivier waar~we allemaal in kunnen~stromen, hahaha!


[Route 55]
Route55_Sign_Route,Route 55~Zwerfkeibergpas*Mertenstad - Kade-onderdoorgang
Route55_Sign_RainbowTower,Regenboogtoren
Route55_Sign_MtBoulder,Zwerfkeiberg*Sluiproute naar Tromtorenstad*Er zit een briefje bij:~Kijk uit! Een Pokémon heeft~zich onlangs genesteld~in Zwerfkeiberg en de~temperatuur is er gedaald tot~het vriespunt!*Er is een extra notitie aan~toegevoegd: Arme Growlithe...
Route55_PokeManiacRoger_IntroMessage,Hé kleintje, wil je mijn Pokémon zien?
Route55_PokeManiacRoger_OutroMessage,Oh nee! Mijn Pokémon!
Route55_PokeManiacRoger_DefeatMessage,Ik mag jou niet omdat je me~verslagen hebt!
Route55_HikerBobby_IntroMessage,Ah! Deze berglucht is heerlijk!
Route55_HikerBobby_OutroMessage,Dat maakte mijn hoofd weer~helder!
Route55_HikerBobby_DefeatMessage,Ik voel me opgeblazen door~de berglucht!
Route55_JrTrainerFemaleJess_IntroMessage,Ik ga nooit meer wandelen...
Route55_JrTrainerFemaleJess_OutroMessage,Ik kan het niet aan!
Route55_JrTrainerFemaleJess_DefeatMessage,Liever schattig dan stoer!
Route55_HikerRudolph_IntroMessage,Ik ben altijd klaar om te~vechten!
Route55_HikerRudolph_OutroMessage,Hoewel ik nooit klaar ben om~tegen een kind te verliezen!
Route55_HikerRudolph_DefeatMessage,Als ik werd verslagen door~een kind...*dan...
Route55_PokeManiacGlenn_IntroMessage,Wauw, ben jij ook een~PokéManiak?*Nee? Nou, dan nog wil ik met~je vechten!
Route55_PokeManiacGlenn_OutroMessage,Hm. Ik ben niet boos.
Route55_PokeManiacGlenn_DefeatMessage,Hoe kon ik van je verliezen?!

Route55_RainbowTower_Floor1_MeditatingGuy,Ga alsjeblieft weg.~Ik mediteer met mijn drie~Pokémon-vrienden.
Route55_RainbowTower_Floor1_Persian_Cry,Persian: Miauw!
Route55_RainbowTower_Floor1_Rhydon_Cry,Rhydon: RAAH!
Route55_RainbowTower_Floor1_Pikachu_Cry,Pikachu: Pika pi!
Route55_RainbowTower_Floor1_TrophyCabinet,Een glanzende trofee.~Op de plaquette staat:*PokéCommunity Hack van het~Jaar 2007:~        Pokémon Prism

Route55_RainbowTower_Floor2_PC,Iemand is vergeten uit te~loggen!*Laten we de achtergrond~veranderen naar iets geks!
Route55_RainbowTower_Floor2_Note,RainbowDevs~Vergaderruimte

Route55_RainbowTower_Floor3_MeanMrMustard,MeanMrMustard: Al dat werk,~en nooit enige eer of respect!*Meh!
Route55_RainbowTower_Floor3_Programmer,Pfew! Het werk is zo zwaar!*Het is waarschijnlijk tijd~voor een pauze!*Het is al 10 minuten geleden~sinds mijn laatste!
Route55_RainbowTower_Floor3_Suloku,Suloku: Bugs, bugs en nog~eens bugs!*Oh, sorry, dit spel zit~vol bugs en soms word ik~er gek van.*Als je denkt dat er één~opgelost is, veroorzaak~je er weer één.*Hopelijk heb ik ze nu allemaal!*Wist je dat de 2024 update~van de Pokémon Brown romhack~nog steeds old school is?*Dat betekent handmatig alle~wijzigingen aanbrengen!*In het begin wilde ik maar~een paar dingen veranderen.~Derbs84 heeft me toen erg~geholpen, want ik wist niets~van romhacken.*Het project bleef groeien,~en het team ook.*Ik ben echt iedereen dankbaar~die heeft meegeholpen:~spriters, testers,~proeflezers...*Het is verbazingwekkend wat~mensen kunnen doen als ze de~koppen bij elkaar steken!
Route55_RainbowTower_Floor3_Koolboyman,Koolboyman: Hé, ik heb~de originele Pokémon Brown~hack gemaakt!*Geen dank!*Hopelijk ziet het er nu wat~meer opgepoetst uit.
Route55_RainbowTower_Floor3_PC_MeanMrMustard,Ingewikkelde code.*Niet te begrijpen!
Route55_RainbowTower_Floor3_PC_Programmer,Iemand speelt een spelletje~in plaats van te werken!
Route55_RainbowTower_Floor3_PC_Suloku,Er is een teller voor~bètaversies...*Hij is hoger dan 1000!!!
Route55_RainbowTower_Floor3_Note,RainbowDevs~Ontwikkelingsruimte

Route55_RainbowTower_Floor4_Note,GA HIER NIET NAAR BINNEN!!!

Route55_RainbowTower_Floor4_Room_Blackboard_Question1,Informatie over nieuwe types!
Route55_RainbowTower_Floor4_Room_Blackboard_Question2,Welke rubriek wil je lezen?
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Wind,Wind
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Sound,Geluid
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Gas,Gas
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Wood,Hout
Route55_RainbowTower_Floor4_Room_Blackboard_Option_Abnormal,Abnormaal
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Wind,Aanval - Sterk tegen:*Vuur, Rots, Geest, Hout en~Gas.*Aanval - Zwak tegen:*Grond, Vecht, Gras en Vlieg.*Verdediging - Sterk tegen:*Vuur, Rots, Geest en Hout.*Verdediging - Zwak tegen:~Electrisch en Vlieg.*Verdediging - Immuun tegen:~Gas.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Sound,Aanval - Sterk tegen:*Geest, Staal en Water.*Aanval - Zwak tegen:*Insect en Vecht.*Aanval - Geen effect tegen:~Geluid.*Verdediging - Sterk tegen:*Rots, Staal, Gas, Water, Abnormaal.*Verdediging - Zwak tegen:*Insect, Electrisch en Vecht.*Verdediging - Immuun tegen: Geluid.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Gas,Aanval - Sterk tegen:*Fee, Vuur en Vecht.*Aanval - Zwak tegen:*Gras, IJs, Rots en Geluid.*Aanval - Geen effect tegen:~Wind.*Verdediging - Sterk tegen:*Fee, Grond en Vecht.*Verdediging - Zwak tegen:*Electrisch, Vuur, Gras en~Wind.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Wood,Aanval - Sterk tegen:*Gras, IJs, Staal, Gif en~Water.*Aanval - Zwak tegen:*Insect, Electrisch, Rots en~Wind.*Aanval - Geen effect tegen:~Vuur.*Verdediging - Sterk tegen:*Insect en Grond.*Verdediging - Zwak tegen:*Electrisch, Vuur, Vecht en~Wind.
Route55_RainbowTower_Floor4_Room_Blackboard_Text_Abnormal,Aanval - Sterk tegen:*Psychisch, Abnormaal, Insect,~Duister en Staal.*Aanval - Zwak tegen:*Vlieg, Normaal en Geluid.*Verdediging - Sterk tegen:~Duister en Staal.*Verdediging - Zwak tegen:*Abnormaal, Psychisch, Vlieg~en Normaal.
Route55_RainbowTower_Floor4_Room_Pamphlet,Het is een pamflet over TM's~en VM's.*...*Er zijn momenteel in totaal~51 TM's en 4 VM's beschikbaar.*TM's zijn voor eenmalig~gebruik, terwijl VM's~herhaaldelijk kunnen~worden gebruikt.*Technieken die door VM's~worden geleerd, kunnen~ook buiten gevechten~worden gebruikt.*Pokémon hebben moeite om~VM-moves te vergeten, dus~daarmee zouden ze hulp~nodig hebben van een~techniek-wisser.*Silph Co.
Route55_RainbowTower_Floor4_Room_Porygon_CatchMethod,Als een gift
Route55_RainbowTower_Floor4_Room_Porygon_CatchLocation,in de Regenboogtoren
Route55_RainbowTower_Floor4_Room_Man_BeforePorygon,Ik heb deze Pokémon niet~nodig, dus je mag hem~gratis hebben...*Nee kind, ik ben niet gek,~gewoon een idioot...
Route55_RainbowTower_Floor4_Room_Man_AfterPorygon,Wat vind je van die gekke~kleine Pokémon die ik je~heb gegeven?*Ik heb hem gedownload van een~of andere oplichterswebsite~en mijn computer raakte~geïnfecteerd met een~raar virus.*Ik werd zo kwaad dat ik mijn~laptop uit het raam gooide,~mijn huis verkocht, in dit~appartement ging wonen en~buiten een bord ophing om~iedereen weg te houden van~mijn stommiteit.*Toen had ik een black-out en~schreef ik een heleboel dingen~op het schoolbord.*Ik kwam bij met een~verschrikkelijke hoofdpijn.*Nieuwe types?*Ik weet niet eens wat een~type is. Man, wat ben ik dom.

[Dock Underpass]
DockUnderpass_Entrance_Route55_Girl,Dit pad leidt naar Route 52, ook wel bekend als de Haagwachterkades.
DockUnderpass_Entrance_Route52_HomelessGuy,Hier woon ik omdat ik geen~geld heb...

[Route 52]
Route52_Sign,Route 52~Haagwachterkades*Haagwachterstad - Kade-onderdoorgang
Route52_MagmarTraderHouse_Father,Wonen in de stad?*Waarom? Ik vind het hier~geweldig.*Geen vervelende~straatschoffies.
Route52_MagmarTraderHouse_MagmarTrade_Question,Hoi! Wil je een Abra ruilen~voor een Magmar?
Route52_MagmarTraderHouse_MagmarTrade_Answer_No,Awww! Nou ja...
Route52_MagmarTraderHouse_MagmarTrade_AfterTrade,Is mijn oude Magmar niet~geweldig?
Route52_MagmarTraderHouse_MagmarTrade_TradeSuccess,Oké, verbind nu de kabel, zo!
Route52_MagmarTraderHouse_MagmarTrade_TradeFail,Wat? Dat is geen Abra!*Als je er eentje vindt, kom~dan hier terug!
Route52_MagmarTraderHouse_MagmarTrade_CatchMethod,Ontvangen in een ruil
Route52_MagmarTraderHouse_MagmarTrade_CatchLocation,in een huis op Route 52

[Route 52 - Hayward City Gate]
Route52_Hayward_Gate_Aide_ExpAll_Question,Hoi! Ken je me nog?*Ik ben de assistent van~Prof. Tim!*Als je 30 soorten Pokémon hebt~gevangen, moet ik je een~Team-ervaringsdeler geven!*Dus <Player.Name>!~Heb je minstens 30 soorten~Pokémon gevangen?
Route52_Hayward_Gate_Aide_ExpAll_AnswerYes_30OrMorePokemon,Even zien...*Geweldig! Je hebt <Pokedex.Caught>~soorten Pokémon gevangen!~Gefeliciteerd!*Alsjeblieft!
Route52_Hayward_Gate_Aide_ExpAll_AnswerYes_LessThan30Pokemon,Even zien...*Oh-oh!~Je hebt niet genoeg soorten~Pokémon gevangen!*Je hebt 30 soorten nodig als~je de Team-ervaringsdeler wilt.
Route52_Hayward_Gate_Aide_ExpAll_AnswerNo,Oh, ik begrijp het.~Als je 30 soorten hebt,~kom dan terug voor de~Team-ervaringsdeler.
Route52_Hayward_Gate_Aide_ExpAll_AfterReceiveExpAll,Veel plezier ermee!
Route52_Hayward_Gate_BugCatcher,Deze poort leidt rechtstreeks~naar Haagwachterstad.*Ik hou van die plek!

[Hayward City]
Hayward_Main_Sign_SouthlandMall,Het grootste winkelcentrum~in Rijon!*Winkelcentrum Zuidland
Hayward_Main_Sign_City,Haagwachterstad*Een rustige, vredige stad om~in te vertoeven!
Hayward_Main_Sign_TrainerTips,Trainer-Tips*Als je op [<system.button(back1)>] drukt~tijdens een evolutie~dan stopt het hele proces.

Hayward_Main_Lass,Mijn fossiel werd tot leven~gewekt door een paar maffe~labjongens in het wit.
Hayward_Main_SuperNerd,Ik ben dol op winkelen omdat~ze Harde Treffers verkopen.~Die verhogen de kans op een~voltreffer.
Hayward_Main_Hiker,Ik wil naar het oosten, maar~die struik verspert me de weg.
Hayward_Main_Officer,Team Rocket kwam uit Kanto~om onze mooie stad te~terroriseren.*Heb je de laatste tijd nog~verdachte types hier in de~buurt gezien?*Zo ja, meld het aan mij en ik~reken met ze af!
Hayward_Main_SchoolKid,Ben je ook een trainer?~Verzamelen, vechten, het is~een zwaar leven.
Hayward_Main_Bouncer,Je kunt hier pas heen als~je de Rijon League hebt~verslagen, sorry!
Hayward_Main_RocketGruntHorace_IntroMessage,Hey kleine! Maak dat je~wegkomt!*Huh?*Wat ik hier doe zijn niet~echt jouw zaken.
Hayward_Main_RocketGruntHorace_OutroMessage,Best, je mag deze plek hebben!
Hayward_Main_RocketGruntHorace_TakeThis,Hier, pak aan en maak me~niet dood!
Hayward_Main_RocketGruntHorace_GetMoving,Ik ga er maar beter vandoor!~Doei!
Hayward_Main_SlowbroGirl_1,Hé jij?!~Heb je mijn Slowbro gezien?~Hij rende weg en is verdwaald...!
Hayward_Main_SlowbroGirl_2,SLOWBRO? WAAR BEN JE?!~Het is hopeloos...~Hij is voor altijd weg...~Ik hield van mijn Slowbro...boe-hoe!~Ik wou dat hij me niet had~verlaten!
Hayward_Main_SlowbroGirl_3,Probeer alsjeblieft Slowbro~te vinden voor me!
Hayward_Main_Slowbro_1,Slowbro lummelde wat rond...
Hayward_Main_Slowbro_2,Slowbro negeerde orders...
Hayward_Main_Slowbro_3,Slowbro draaide zich om...
Hayward_Main_Slowbro_4,Slowbro deed een dutje...
Hayward_Main_AnnoyedGuy_NoOrbs,Dat meisje daar is vervelend~en lastig!*Waarom zoekt ze zelf geen Bol?
Hayward_Main_AnnoyedGuy_HaveOrbs,Ik denk dat ze Bollen wil~om zeldzame Pokémon in Naljo~wakker te maken.*Het is maar een theorie.
Hayward_Main_OrbGirl_HaveAnyOrbs,Ik verzamel Bollen!~Heb je die?
Hayward_Main_OrbGirl_Question_GiveOrbs,Geef haar een van je Bollen?
Hayward_Main_OrbGirl_DontNeedThatOrb,Die Bol heb ik niet nodig.
Hayward_Main_OrbGirl_Red_Orb_1,Rode Bol?*Tof!*Neem deze zeldzame TM!
Hayward_Main_OrbGirl_Red_Orb_2,TM 07 bevat Hoornboor!*Die kan de tegenstander in~één keer uitschakelen!
Hayward_Main_OrbGirl_Blue_Orb_1,Wauw, een Blauwe Bol!*Neem dit als beloning!
Hayward_Main_OrbGirl_Blue_Orb_2,TM 37 bevat Megahoorn!*Perfect voor elke Pokémon~met hoorns!
Hayward_Main_OrbGirl_Green_Orb_1,Super, een Groene Bol!*Jij verdient dit!
Hayward_Main_OrbGirl_Green_Orb_2,TM 26 bevat Aardbeving!*Hiermee kan je de boel goed~opschudden!
Hayward_Main_VendingMachine_Menu,Een verkoopautomaat!~Hier is het menu.
Hayward_Main_VendingMachine_Option_BeerKeg,Blikje Bier      $200
Hayward_Main_VendingMachine_Option_SodaPop,Frisdrank      $300
Hayward_Main_VendingMachine_Option_Lemonade,Limonade        $350
Hayward_Main_VendingMachine_Buy_BeerKeg,BZZT!*Blikje Bier viel eruit.
Hayward_Main_VendingMachine_Buy_SodaPop,BENG!*Frisdrank viel eruit.
Hayward_Main_VendingMachine_Buy_Lemonade,BENG!*Limonade viel eruit.
Hayward_Main_VendingMachine_Extra_BeerKeg,Geluk!*Een extra Blikje Bier viel eruit.
Hayward_Main_VendingMachine_Extra_SodaPop,Geluk!*Een extra fles Frisdrank viel eruit.
Hayward_Main_VendingMachine_Extra_Lemonade,Geluk!*Een extra blik Limonade viel eruit.
Hayward_Main_VendingMachine_NotEnoughMoney,Je hebt niet genoeg geld!

Hayward_Main_Mura_BeforeBattle,Mura: Yo! <Player.Name>!*Ik heb net een coole VM~gevonden in die stad~daar verderop.*Ze hadden er een heleboel,~maar stonden op het punt om~ze ergens anders heen te~vervoeren, dus je krijgt er~geen van!*Haha!*Mijn Pokémon zijn ook sterker~geworden!*<Player.Name>: Oké, eens kijken~of dat waar is, Mura!
Hayward_Main_Mura_OutroMessage,Mura: Hé!~Doe eens rustig!~Je hebt al gewonnen!
Hayward_Main_Mura_AfterBattle,Mura: Je hebt deze keer~misschien gewonnen, maar ik~ga de Rijon League verslaan~en kampioen worden!*<Player.Name>: Niet voordat ik~dat doe!*Mura: Dat zullen we nog wel~eens zien...~Ik zie je later.

Hayward_PokeCenter_BenchGuy,Het zou geweldig zijn als de~Elite Vier Team Rocket zouden~komen verdrijven!
Hayward_PokeCenter_Gentleman,Als je een fossiel kunt vinden,~zal dat lab hiernaast het tot~leven kunnen wekken!
Hayward_PokeCenter_PokeFan,Ik kom uit Tromtorenstad.

Hayward_FossilLab_LaprasTrade_Question,Ik zoek naar een Clefairy!~Wil je er eentje ruilen tegen een Lapras?
Hayward_FossilLab_LaprasTrade_Answer_No,Awww! Nou ja...
Hayward_FossilLab_LaprasTrade_AfterTrade,Is mijn oude Lapras niet~geweldig?
Hayward_FossilLab_LaprasTrade_TradeSuccess,Oké, verbind nu de kabel, zo!
Hayward_FossilLab_LaprasTrade_TradeFail,Wat? Dat is geen Clefairy!*Als je er eentje vindt, kom~dan hier terug!
Hayward_FossilLab_LaprasTrade_CatchMethod,Ontvangen in een ruil
Hayward_FossilLab_LaprasTrade_CatchLocation,in het Haagwachter-Fossielenlab
Hayward_FossilLab_FossilReviver_Question,Hé daar!*Ik bestudeer graag fossielen.*Heb je er een die ik met~deze machine weer tot~leven kan wekken?
Hayward_FossilLab_FossilReviver_NoFossil,Nee?*WEGWEZEN!
Hayward_FossilLab_FossilReviver_Answer_No,Verspil mijn tijd dan niet!~Kom terug als je dat wel hebt!
Hayward_FossilLab_FossilReviver_Question_HelixFossil,Oh! Dat is een Schroeffossiel!~Het is een fossiel van Omanyte,~een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_DomeFossil,Oh! Dat is een Koepelfossiel!~Het is een fossiel van Kabuto,~een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_SkullFossil,Oh! Dat is een Schedelfossiel!~Het is een fossiel van Cranidos,~een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Question_OldAmber,Oh! Dat is Oud Amber!~Het is een fossiel van Aerodactyl,~een Pokemon die al~uitgestorven is!*Ik zal het tot leven wekken~voor je, wil je dat?
Hayward_FossilLab_FossilReviver_Answer_HelixFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Schroeffossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_DomeFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Koepelfossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_SkullFossil,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Schedelfossiel!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_Answer_OldAmber,Nou? Schiet op en geef het~aan mij!*<Player.Name> overhandigde het~Oud Amber!*Loop rond in Tromtorenstad~en kom weer terug, dan kan~ik het afmaken!
Hayward_FossilLab_FossilReviver_NoSand,Stop geen zand in je tas!~Loop gewoon rond in~Tromtorenstad!*Wat er in je kleren blijft~zitten is genoeg!
Hayward_FossilLab_FossilReviver_HaveSand,Bedankt voor het Tromtoren-zand!*...*Klaar!~Veel plezier met je nieuwe~Pokemon!
Hayward_FossilLab_FossilPokemon_ToPC,Er is geen ruimte meer voor~Pokémon!*<pokemon.nickname(<pokemon.count>-1)> werd~overgebracht naar de PC.
Hayward_FossilLab_FossilPokemon_CatchMethod,Tot leven gewekt
Hayward_FossilLab_FossilPokemon_CatchLocation,in het Haagwachter-Fossielenlab

Hayward_StrengthHouse_Amulets,Een collectie amuletten.
Hayward_StrengthHouse_StrengthMan_Question,Hé, heb je mijn speciale amulet~gezien?*Het is heel belangrijk voor me,~maar ik ben het kwijt!
Hayward_StrengthHouse_StrengthMan_Answer_Yes,Echt waar?!*Nou, ga hem halen en breng~hem naar mij voor een~grote beloning!
Hayward_StrengthHouse_StrengthMan_Answer_No,Verdorie, nou probeer er~alsjeblieft naar te zoeken.*De laatste keer dat ik hem bij~me had was bij mijn tijdelijke~baan als Magazijnmedewerker~in een Warenhuis!
